,data
424,(2000.5592814709773-751.8369517302947j)
425,(-8.105871529551223e-11+8.420784070040099e-10j)
426,(2000.5401017823788-738.8311788053338j)
427,(2.2168933355715126e-10+5.194920049689244e-10j)
428,(2000.5213355811352-725.8804086715589j)
429,(2.1145751816220582e-10-1.618673195480369e-09j)
430,(2000.502976979289-712.9834501631124j)
431,(8.599272405263036e-10-1.4947545423638076e-09j)
432,(2000.4850202370978-700.1391290314066j)
433,(5.778701961389743e-10+8.857341526891105e-10j)
434,(2000.4674597784879-687.3462874902598j)
435,(2.0816059986827895e-10+6.531308827106841e-11j)
436,(2000.4502901795356-674.6037837560307j)
437,(-7.37827576813288e-11+3.019522409886122e-10j)
438,(2000.4335061699414-661.9104916110998j)
439,(-3.007016857736744e-11-5.408082870417275e-10j)
440,(2000.4171026211543-649.2652999593008j)
441,(1.1215206541237421e-09-1.0837197805813048e-09j)
442,(2000.4010745519877-636.6671124130291j)
443,(-4.476419235288631e-10-2.184492586820852e-10j)
444,(2000.385417120924-624.1148468725391j)
445,(9.319478522229474e-10-1.2073542166035622e-10j)
446,(2000.3701256173974-611.6074351311576j)
447,(1.9616095414676238e-09+7.3426917879260145e-09j)
448,(2000.3551954781624-599.1438224761966j)
449,(2.1292407836881466e-09+1.0218741408607457e-09j)
450,(2000.3406222491142-586.7229673093457j)
451,(-2.108947683154838e-09-1.4317720342660323e-09j)
452,(2000.3264016279697-574.3438407594795j)
453,(-3.908098733518273e-09+7.452172212651931e-11j)
454,(2000.312529418678-562.005426329572j)
455,(-1.2981899999431334e-09-2.389413111814065e-09j)
456,(2000.299001553235-549.7067195308916j)
457,(-2.0742163542308845e-10-1.3028511602897197e-10j)
458,(2000.2858140887943-537.4467275243486j)
459,(-8.444658305961639e-10-3.4945628613058943e-09j)
460,(2000.2729631869593-525.2244687925361j)
461,(1.1734755389625207e-09+4.573621481540613e-10j)
462,(2000.2604451394814-513.0389727894001j)
463,(3.694253791763913e-10+4.856701707467437e-10j)
464,(2000.248256331461-500.88927960331023j)
465,(-3.6362735045258887e-10-1.1910969988093711e-09j)
466,(2000.236393280324-488.7744396786314j)
467,(-3.509796897560591e-09-6.238963123905705e-09j)
468,(2000.2248525885439-476.69351342533884j)
469,(9.629275155020878e-11+2.625597517180722e-10j)
470,(2000.2136309769028-464.6455709772813j)
471,(-3.729496711457614e-10+1.0953726814477704e-10j)
472,(2000.2027252703695-452.62969184947843j)
473,(9.060840966412798e-10-1.0774101610877551e-09j)
474,(2000.192132387055-440.6449646535527j)
475,(3.538502824085299e-10-3.0587443689000793e-10j)
476,(2000.1818493573337-428.690486803423j)
477,(-6.518234840768855e-10-8.243432603194378e-10j)
478,(2000.1718732963657-416.765364234767j)
479,(-9.306972970080096e-10-3.2673597161192447e-10j)
480,(2000.1622014131485-404.86871109128214j)
481,(4.829985300602857e-10+1.056719156622421e-10j)
482,(2000.152831035832-392.99964949985707j)
483,(5.887272891413886e-10+6.008917807776015e-10j)
484,(2000.143759552493-381.1573092570843j)
485,(-1.6901253729884047e-09-2.2183144210430328e-09j)
486,(2000.1349844671988-369.34082757067074j)
487,(9.470113582210615e-10+2.4360815586987883e-09j)
488,(2000.126503361041-357.54934881425265j)
489,(-1.1233964869461488e-09-6.398863661161158e-10j)
490,(2000.1183139072687-345.78202424878896j)
491,(3.3577407521079294e-10-8.765255188336596e-11j)
492,(2000.1104138648204-334.03801177741906j)
493,(-8.299707587866578e-10+5.347828846424818e-10j)
494,(2000.1028010760854-322.31647568517815j)
495,(-1.5035652722872328e-09-3.630589162639808e-10j)
496,(2000.0954734771828-310.6165864058605j)
497,(-3.8971847970969975e-10-5.084416443423834e-09j)
498,(2000.0884290727536-298.93752027080495j)
499,(-2.1398705030151177e-09-4.958394583809422e-09j)
500,(2000.081665961014-287.27845926899033j)
501,(-1.9368826542631723e-09+1.3370140550250653e-09j)
502,(2000.0751823139549-275.638590815144j)
503,(-7.339053809118923e-10-2.6287239052180666e-10j)
504,(2000.0689763889568-264.0171075053733j)
505,(-1.0107896741828881e-09-6.811546882090624e-10j)
506,(2000.063046521147-252.41320690889813j)
507,(2.103718088619644e-09-7.121911949070636e-10j)
508,(2000.057391114688-240.82609131151406j)
509,(-2.1651658244081773e-10+1.014370809571119e-10j)
510,(2000.052008662271-229.25496751816328j)
511,(-3.2223965718003456e-09+1.2359464562905487e-09j)
512,(2000.0468977220928-217.69904660853518j)
513,(-9.772520570550114e-10-5.155698090675287e-10j)
514,(2000.0420569439298-206.1575437363652j)
515,(-1.1977476788160857e-09+1.2078658073733095e-09j)
516,(2000.037485030693-194.6296778989278j)
517,(-6.572236088686623e-10-1.1644090136542218e-09j)
518,(2000.0331807707398-183.11467172815804j)
519,(7.43170858186204e-10-7.286757863766979e-10j)
520,(2000.0291430297912-171.61175127307013j)
521,(-3.0115643312456086e-10+1.3614567251352128e-09j)
522,(2000.0253707340657-160.12014579349653j)
523,(-5.608171704807319e-10-3.6334313335828483e-10j)
524,(2000.0218628880489-148.63908755515268j)
525,(-1.872365373856155e-09+1.1978045222349465e-09j)
526,(2000.0186185645457-137.1678116039318j)
527,(2.1364030544646084e-09-2.4374458007514477e-10j)
528,(2000.0156369129913-125.70555558411081j)
529,(-4.084199645149056e-10+4.5787373892380856e-10j)
530,(2000.0129171497517-114.25155951105222j)
531,(1.1376641850802116e-09-5.668425728799775e-10j)
532,(2000.0104585555407-102.80506558413026j)
533,(1.7375896277371794e-09-2.8776980798284058e-09j)
534,(2000.0082604867607-91.36531798229922j)
535,(1.2016698747174814e-09+4.3291947804391384e-10j)
536,(2000.006322368814-79.93156265521509j)
537,(-2.4084556571324356e-10+4.53894699603552e-10j)
538,(2000.0046436887817-68.50304713183164j)
539,(2.97859514830634e-10+4.924913810100406e-10j)
540,(2000.0032240099397-57.07902031473708j)
541,(1.1920633369300049e-09-6.269829100347124e-11j)
542,(2000.0020629620296-45.65873228959225j)
543,(-3.950049176637549e-10+1.394255377817899e-09j)
544,(2000.0011602384902-34.24143412113591j)
545,(2.5678446036181413e-09+4.1467274058959447e-10j)
546,(2000.000515605722-22.826377658516037j)
547,(1.0413714335300028e-09-6.984919309616089e-10j)
548,(2000.0001288927479-11.412815342746626j)
549,(1.4523493518936448e-10+3.8252778722380754e-10j)
550,(1999.9999999999882+5.688230901442982e-09j)
551,(1.7988668332691304e-09+6.419611509045353e-10j)
552,(2000.0001288925255+11.412815342719j)
553,(-1.205648914037738e-10-3.495301825751085e-10j)
554,(2000.0005156058417+22.82637766101621j)
555,(-1.5364776118076406e-10-1.0726353139034472e-10j)
556,(2000.001160227575+34.24143411800617j)
