,data
234,4.8398654350662715
235,4.854733454076932
236,4.797291800500867
237,4.7125224482061725
238,4.649074192122906
239,4.651932800018069
240,4.755609785934278
241,4.978814150564528
242,5.321362972099228
243,5.763771988783307
244,6.269590500946897
245,6.790158964523098
246,7.271126764644263
247,7.6598197327084705
248,7.912426834933549
249,8.0
250,7.912426834933873
251,7.659819732709082
252,7.271126764645092
253,6.790158964524067
254,6.269590500947888
255,5.76377198878422
256,5.321362972099974
257,4.9788141505650705
258,4.755609785934586
259,4.651932800018159
260,4.649074192122849
261,4.712522448206025
262,4.797291800500722
263,4.854733454076878
264,4.839865435066395
265,4.718183814828074
266,4.470990964781868
267,4.098484958378907
268,3.620168978974296
269,3.0725164058451515
270,2.504213206347907
271,1.9696401456325865
272,1.521505250532591
273,1.2036570996252816
274,1.0450849718748447
275,1.0559461047218277
276,1.2261765581560753
277,1.5268802917151216
278,1.9143018475032183
279,2.3358261427314404
280,2.7371651209516914
281,3.0697252296100452
282,3.2971251519613274
283,3.3999533567632003
284,3.378102954368636
285,3.250362231259515
286,3.0513251908150703
287,2.8260632415846283
288,2.6233139166337085
289,2.4881509692700847
290,2.455173090908998
291,2.5431755963846996
292,2.75206096027969
293,3.0624293455436247
294,3.437913452199568
295,3.8299360581846233
296,4.184227740949964
297,4.448194343244529
298,4.578103611132039
299,4.54508497187498
300,4.339102200867678
301,3.9703424811290664
302,3.4678272484613535
303,2.8754394292286154
304,2.2459235673049127
305,1.6336990910698126
306,1.0874927528777774
307,0.6438208130117653
308,0.3222314047558026
309,0.122969592021832
310,0.02738674754224324
311,0.0010299238896853413
312,-0.001029923889649259
313,-0.027386747542006984
314,-0.12296959202119118
315,-0.32223140475462
316,-0.6438208130100113
317,-1.0874927528755154
318,-1.6336990910671374
319,-2.245923567302037
320,-2.8754394292257945
321,-3.467827248458821
322,-3.9703424811270525
323,-4.339102200866358
324,-4.545084971874431
325,-4.578103611132277
326,-4.448194343245453
327,-4.184227740951414
328,-3.8299360581863584
329,-3.4379134522013475
330,-3.062429345545229
331,-2.7520609602808843
332,-2.543175596385376
333,-2.455173090909118
